id,date,text,lang,source,annotations
globalnews_ca_news_10965971_freeland-campaign-launch-video__20250119_002359,2025-01-19,"Join the fight for Canada. pic.twitter.com/hArOytLUSU — Chrystia Freeland (@cafreeland) January 18, 2025  The video goes on to claim federal Conservative Leader Pierre Poilievere will “bow down to Trump and sell us out.”",EN,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
globalnews_ca_news_10970364_us-canada-tariffs-what-could-get-costlier__20250122_002329,2025-01-22,"Foreign Agricultural Service, America’s agricultural exports to Canada in 2023 amounted to US$28 billion.",EN,headlines,"{""manual_themes"": [""theme_agriculture"", ""theme_foreign_trade""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_espaces-autochtones_2106743_commission-verite-reconciliation-recommandations-autochtone_20240930_081329,2024-09-30,"C'est essentiel pour tenir les parties prenantes responsables, conclut Douglas Sinclair.",FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1011656_elections-europeennes-ue-vote_20240610_010339,2024-06-10,"Au total, près de 8 millions d'électeurs hongrois étaient appelés aux urnes pour élire 21 eurodéputés.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1011813_parti-democrate-convention-chicago-elections-americaines-presidentielles_20240820_060349,2024-08-20,"Pour celle issue d'une famille peu fortunée du Bronx et qui a été longtemps serveuse dans un bar sans filet social, seule Kamala Harris comprend la réalité de ceux qui croulent sous les dettes et qui ne peuvent pas compter sur une assurance pour leurs soins de santé.",FR,headlines,"{""manual_themes"": [""theme_health"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
ici_radio-canada_ca_info_en-direct_1011813_parti-democrate-convention-chicago-elections-americaines-presidentielles_20240823_002330,2024-08-23,"Elle avait brigué l'investiture du parti pour l'élection présidentielle de 2020 aux États-Unis, mais s'était finalement retirée de la course après la journée électorale du super mardi.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1011951_debat-trump-harris-presidentielle-americaine_20240911_033349,2024-09-11,"Sans aucun doute, Harris a mis Trump sur la défensive, a soutenu Catherine Loubier, ancienne déléguée générale du Québec à New York.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1011986_des-coups-de-feu-tires-a-proximite-de-donald-trump_20240916_010354,2024-09-16,Avec les informations de l'Agence France-Presse Un suspect arrêté dans un comté voisinLes policiers du comté voisin de Martin ont trouvé le véhicule dans lequel le suspect avait pris la fuite et ont arrêté le conducteur.,FR,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012044_ouragan-milton-vents-dommages-catastrophe_20241009_171326,2024-10-09,"S'adressant aux citoyens de cette ville de la côte ouest de la Floride, qui se préparent à l'arrivée de l'ouragan Milton, Mme Castor a ajouté : Je n'ai jamais vu d'évacuation de cette ampleur.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012044_ouragan-milton-vents-dommages-catastrophe_20241009_232329,2024-10-09,"Sept tornades confirmées en FlorideSept tornades ont frappé la Floride avant l'arrivée de l'ouragan Milton, a annoncé mercredi le service météorologique national de Miami.",FR,headlines,"{""manual_themes"": [""theme_technology""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012095_soiree-election-provinciale-saskatchewan-vote_20241029_040348,2024-10-29,"Selon les prévisions de Radio-Canada, le parti de Scott Moe a remporté 10 premiers sièges sur les 31 nécessaires pour former un gouvernement majoritaire.",FR,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012224_demission-chrystia-freeland_20241217_032329,2024-12-17,La démission de Chrystia Freeland a monopolisé une bonne partie du point de presse final du Conseil de la fédération.,FR,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012261_nouvelle-annee-an-2024-2025-bye-bye_20250101_022326,2025-01-01,"Pendant ce temps-là, à Abu Dhabi, des drones ont illuminé le ciel pour rendre hommage à Zayed ben Sultan El Hor Al Nahyane, fondateur de la fédération des Émirats arabes unis.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_en-direct_1012267_justin-trudeau-annonce-avenir-politique_20250107_055330,2025-01-07,"Avec les informations de La Presse canadienne Trudeau a pris la bonne décision, dit DuclosEn entrevue à En direct avec Patrice Roy, Jean-Yves Duclos, lieutenant politique pour le Québec du Parti libéral du Canada, dit partager l’analyse du premier ministre démissionnaire Justin Trudeau.",FR,headlines,"{""manual_themes"": [""theme_governments_governance""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2080196_canadiens-algerie-kabyles-espionnage-intimidation_20240617_122340,2024-06-17,"La ministre Joly a refusé de nous accorder une entrevue, malgré nos demandes répétées.",FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2089250_quebec-camping-filles-de-caleb_20240720_141328,2024-07-20,"L’histoire retrace, essentiellement, la vie d’une des filles de Caleb Bordeleau, Émilie, qui poursuit des études et devient maîtresse d’école.",FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2093636_gardiens-virtuels-travailleur-rue-numerique-twitch_20240806_125354,2024-08-06,Le quart de travail des Gardiens virtuels tire à sa fin.,FR,headlines,"{""manual_themes"": [""theme_social_welfare""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2106141_presidentielle-americaine-etats-cles-harris-trump_20240926_105327,2024-09-26,"Les deux candidats devront convaincre les électeurs sans affiliation politique, près de 4 sur 10, qui forment désormais le groupe électoral le plus important. 11 grands électeurs Il y a quatre ans, Joe Biden a percé une brèche dans un château fort que les républicains ont protégé pendant près de sept décennies, avec une exception en 1996.",FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2108520_un-an-guerre-israel-hamas-bande-gaza-cartes-graphiques_20241007_055409,2024-10-07,La plupart des missiles ont toutefois été interceptés hors du territoire israélien et n’ont fait aucun mort.,FR,headlines,"{""manual_themes"": [""theme_international_affairs""], ""manual_sentiment"": ""sentiment_positive"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2108907_controle-coercitif-feminicides-violence-conjugal_20241003_101327,2024-10-03,"La victime avait nommé ses craintes, il y a des choses qui sont nommées, mais on n'a pas outillé la population en général à reconnaître ces signes-là.",FR,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2111418_tanzanie-barrick-gold-police-meurtres-mine-autochtones-kurias_20241014_102351,2024-10-14,"Ici, on peut voir les stériles à l'arrière-plan.",FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2113063_herauts-evangile-joaocladias-exorciste-vaticain_20241018_105327,2024-10-18,"En France et en Espagne, d’autres parents qui avaient rapatrié en catastrophe leurs enfants du Brésil après avoir vu les vidéos d’exorcisme ont aussi vécu un scénario d’horreur.",FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2123443_parents-toxiques-ecoles-mises-en-demeure-avis_20241202_144354,2024-12-02,"Selon la mise en demeure transmise en avril dernier, le parent avait accumulé depuis 2018 une série de plaintes portant sur des comportements harcelants, intimidants, abusifs, en plus d’avoir tenu des propos faux et inappropriés.",FR,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2127568_itinerance-refuge-hiver-inflation-campements-autochtones_20241218_140356,2024-12-18,"Bien sûr qu'il devrait y avoir des services de logement, mais si vous ne disposez pas de services d'urgence adéquats entre-temps, vous aurez encore plus de morts.",FR,headlines,"{""manual_themes"": [""theme_housing"", ""theme_health"", ""theme_social_welfare""], ""manual_sentiment"": ""sentiment_negative"", ""manual_specific_themes"": [""specific_themes_welfare_state""]}"
ici_radio-canada_ca_info_long-format_2128249_proces-gilbert-rozon-julie-snyder-temoignage-paris_20241220_024327,2024-12-20,Photo : Radio-Canada / Ivanoh Demers La témoin a ainsi évoqué une rencontre singulière.,FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_info_long-format_2128249_proces-gilbert-rozon-julie-snyder-temoignage-paris_20241220_030329,2024-12-20,"Elle a expliqué à la juge Chantal Tremblay, de la Cour supérieure, qui entend cette cause, qu'elle a usé de ruse pour échapper à l'assaut de Gilbert Rozon.",FR,headlines,"{""manual_themes"": [""theme_law_and_crime""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_jeux-olympiques_nouvelle_2091763_ceremonie-ouverture-jeux-celine-dion_20240726_231352,2024-07-26,Le président français Emmanuel Macron a donné le coup d'envoi du rendez-vous olympique à 16 h 54 (HAE).,FR,headlines,"{""manual_themes"": [""theme_culture_nationalism"", ""theme_international_affairs""], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
ici_radio-canada_ca_jeux-olympiques_nouvelle_2092279_judo-natation-gymnastique-rugby-surveiller_20240730_085329,2024-07-30,Abonnez-vous pour recevoir chaque jour un résumé des moments forts de Paris 2024. #rcsports Abonnez-vous pour recevoir chaque jour un résumé des moments forts de Paris 2024.,FR,headlines,"{""manual_themes"": [], ""manual_sentiment"": ""sentiment_neutral"", ""manual_specific_themes"": []}"
